,title,trend_rank_score
35095,RAPSTAR - Sweden,-6.510000000000002
35096,RAPSTAR - United Kingdom,1.4999999999999978
35097,RATATA - Belgium,-14.03
35098,RATATA - Italy,-11.395000000000003
35099,RATPI WORLD - Belgium,-6.254999999999999
35100,RATPI WORLD - France,-11.86
35101,RAW SHIT (feat. Migos) - Canada,-4.255
35102,RDV - France,0.37
35103,REA - Sweden,-2.545000000000001
35104,REALLY (feat. Stunna 4 Vegas) - Canada,0.22999999999999993
35105,RED LIGHT - Canada,0.125
35106,REEL IT IN - Belgium,0.31000000000000016
35107,REEL IT IN - Canada,14.370000000000006
35108,REEL IT IN - Ireland,0.05999999999999999
35109,RELATE - Sweden,-3.005
35110,RELATIONS - Sweden,4.63
35111,RELENTLESS (feat. Lil Uzi Vert) - Canada,0.13
35112,REMEDY - Belgium,2.909999999999999
35113,REMEDY - Canada,6.1899999999999995
35114,REMEDY - Denmark,10.174999999999999
35115,REMEDY - France,0.385
35116,REMEDY - Ireland,3.530000000000001
35117,REMEDY - Italy,1.7449999999999999
35118,REMEDY - Sweden,4.814999999999999
35119,REMEDY - United Kingdom,5.644999999999999
35120,REMIND ME - France,0.145
35121,RENDEZVOUS - Canada,-0.075
35122,REPEAT IT (with Gunna) - Canada,-3.5249999999999995
35123,REPEAT IT (with Gunna) - Denmark,0.565
35124,RERUN (feat. Travis Scott) - Belgium,0.095
35125,RERUN (feat. Travis Scott) - Canada,-1.7349999999999999
35126,RERUN (feat. Travis Scott) - Denmark,0.405
35127,RERUN (feat. Travis Scott) - France,0.08
35128,RERUN (feat. Travis Scott) - Ireland,0.345
35129,RERUN (feat. Travis Scott) - United Kingdom,0.485
35130,RESTORE THE FEELING - Canada,0.355
35131,RICCHI E MORTI - Italy,-22.47
35132,RICCO - Italy,0.06999999999999997
35133,RICHARD MILLE - Denmark,-0.5800000000000001
35134,RICKY - Canada,0.29000000000000004
35135,RIDERE DI TE - MTV Unplugged - Italy,0.24
35136,RING PÅ DIN FINGER - Denmark,0.565
35137,"RING THE ALARM (feat. Nyck Caution, Kirk Knight & Meechy Darko) - Canada",0.16500000000000004
35138,RIO - Belgium,0.030000000000000013
35139,RIO - France,-6.385
35140,RIP Luv - Belgium,0.19
35141,RIP Luv - Canada,-1.125
35142,RIP Luv - Ireland,0.365
35143,RIP Luv - United Kingdom,0.405
35144,RIP Roach - Canada,0.265
35145,RIP Young - Canada,0.025
35146,RISE! (feat. DAISY WORLD) - Belgium,0.07
35147,RISE! (feat. DAISY WORLD) - Canada,-0.5750000000000001
35148,RISE! (feat. DAISY WORLD) - Denmark,0.025
35149,RISE! (feat. DAISY WORLD) - Ireland,0.605
35150,RISE! (feat. DAISY WORLD) - United Kingdom,0.33999999999999997
35151,RISIKO - Denmark,-2.875
35152,RITMO (Bad Boys For Life) - Belgium,4.005000000000001
35153,RITMO (Bad Boys For Life) - Canada,5.075000000000004
35154,RITMO (Bad Boys For Life) - Denmark,3.1150000000000007
35155,RITMO (Bad Boys For Life) - France,5.579999999999997
35156,RITMO (Bad Boys For Life) - Ireland,-3.555000000000001
35157,RITMO (Bad Boys For Life) - Italy,0.24999999999999428
35158,RITMO (Bad Boys For Life) - Sweden,6.965000000000002
35159,RITMO (Bad Boys For Life) - United Kingdom,0.01
35160,RNP (feat. Anderson .Paak) - Canada,2.7499999999999996
35161,RNP (feat. Anderson .Paak) - Ireland,0.345
35162,ROCKABYE BABY (feat. ScHoolboy Q) - Canada,-0.9450000000000001
35163,ROCKABYE BABY (feat. ScHoolboy Q) - Ireland,0.07
35164,ROCKSTAR (feat. Roddy Ricch) - BLM REMIX - Belgium,1.415
35165,ROCKSTAR (feat. Roddy Ricch) - BLM REMIX - Canada,1.22
35166,ROCKSTAR (feat. Roddy Ricch) - BLM REMIX - Denmark,0.5599999999999999
35167,ROCKSTAR (feat. Roddy Ricch) - BLM REMIX - Ireland,2.035
35168,ROCKSTAR (feat. Roddy Ricch) - BLM REMIX - United Kingdom,0.42000000000000004
35169,ROCKSTAR (feat. Roddy Ricch) - Belgium,-12.550000000000011
35170,ROCKSTAR (feat. Roddy Ricch) - Canada,19.40999999999999
35171,ROCKSTAR (feat. Roddy Ricch) - Denmark,8.309999999999993
35172,ROCKSTAR (feat. Roddy Ricch) - France,28.25000000000001
35173,ROCKSTAR (feat. Roddy Ricch) - Ireland,-23.125000000000014
35174,ROCKSTAR (feat. Roddy Ricch) - Italy,18.259999999999998
35175,ROCKSTAR (feat. Roddy Ricch) - Sweden,10.050000000000006
35176,ROCKSTAR (feat. Roddy Ricch) - United Kingdom,-18.08000000000003
35177,ROCKSTAR BIKERS & CHAINS - Canada,-0.59
35178,ROLLIN N CONTROLLIN FREESTYLE - Belgium,0.9949999999999998
35179,ROLLIN N CONTROLLIN FREESTYLE - Canada,-0.7250000000000008
35180,ROLLING STONES - Sweden,0.73
35181,RONDO - Belgium,0.21500000000000002
35182,RONDO - Canada,-7.5600000000000005
35183,RONDO - Denmark,0.06
35184,RONDO - United Kingdom,0.305
35185,ROSE & ROVI - Italy,0.5900000000000001
35186,ROSE MARTHE'S LOVE - Belgium,-7.639999999999999
35187,ROSE MARTHE'S LOVE - France,-3.4349999999999983
35188,ROSTIGA BIL - Sweden,0.38
35189,ROTJOCH - Belgium,-0.15999999999999992
35190,ROXANNE - Belgium,-3.115000000000001
35191,ROXANNE - Canada,28.20499999999999
35192,ROXANNE - Denmark,-1.7850000000000015
35193,ROXANNE - France,23.455000000000002
35194,ROXANNE - Ireland,-1.1050000000000073
35195,ROXANNE - Italy,8.539999999999997
35196,ROXANNE - Sweden,-9.965000000000002
35197,ROXANNE - United Kingdom,1.5600000000000063
35198,RPG - France,-0.6500000000000001
35199,RR - Belgium,0.025
35200,RR - France,0.885
35201,RR 9.1 - Belgium,1.0450000000000004
35202,RR 9.1 - France,3.0849999999999986
35203,RS3 - Belgium,0.065
35204,RS3 - France,6.185000000000003
35205,RS4 - France,-2.9599999999999986
35206,RS6 - Belgium,1.0
35207,RS6 - France,-4.710000000000001
35208,RSCN - Italy,-2.185
35209,RST - Belgium,-3.5100000000000007
35210,RST - France,-5.935
35211,RTL 7 - Belgium,0.385
35212,RUN ME DOWN - United Kingdom,0.08
35213,RUNITUP (feat. Teezo Touchdown) - Belgium,0.465
35214,RUNITUP (feat. Teezo Touchdown) - Canada,-1.795
35215,RUNITUP (feat. Teezo Touchdown) - Denmark,0.355
35216,RUNITUP (feat. Teezo Touchdown) - Ireland,0.11000000000000001
35217,RUNITUP (feat. Teezo Touchdown) - United Kingdom,-0.6600000000000001
35218,RUNNING OUT OF TIME - Belgium,0.18999999999999997
35219,RUNNING OUT OF TIME - Canada,-2.1
35220,RUNNING OUT OF TIME - Denmark,-2.39
35221,RUNNING OUT OF TIME - Ireland,-2.68
35222,RUNNING OUT OF TIME - Sweden,0.465
35223,RUNNING OUT OF TIME - United Kingdom,-3.63
35224,RUSSIAN WOMAN - Belgium,-1.95
35225,RUSSIAN WOMAN - Denmark,0.015
35226,RUSSIAN WOMAN - Sweden,-1.555
35227,RUTHLESS - Sweden,8.364999999999998
35228,RVRE - Belgium,0.495
35229,RVRE - France,-2.39
35230,Ra Ta Ta Ta (feat. Stepz) - Denmark,-3.1199999999999997
35231,Rabalderstræde - Denmark,0.10500000000000007
35232,Rabbia - Italy,0.27
35233,Rabbit Hole - Ireland,2.3600000000000003
35234,Rabbit Hole - United Kingdom,2.59
35235,Racconterò di te - Italy,-1.9649999999999999
35236,Race My Mind - Belgium,-0.065
35237,Race My Mind - Canada,-9.39
35238,Race My Mind - Denmark,-1.57
35239,Race My Mind - France,-0.5750000000000002
35240,Race My Mind - Ireland,-3.04
35241,Race My Mind - Italy,0.265
35242,Race My Mind - Sweden,-1.455
35243,Race My Mind - United Kingdom,-6.445
35244,Rachael's Little Brother - Ireland,-0.695
35245,Rachael's Little Brother - United Kingdom,-1.6300000000000001
35246,Rachet - France,0.095
35247,Rachète - Belgium,0.32
35248,Rachète - France,-3.6849999999999996
35249,Rack In My Sleep (feat. 88GLAM) - Canada,0.04
35250,Racks 2 Skinny - Belgium,0.125
35251,Racks 2 Skinny - Canada,-2.38
35252,Racks 2 Skinny - Denmark,0.015
35253,Racks in the Middle (feat. Roddy Ricch and Hit-Boy) - Belgium,0.4899999999999999
35254,Racks in the Middle (feat. Roddy Ricch and Hit-Boy) - Canada,-6.924999999999998
35255,Racks in the Middle (feat. Roddy Ricch and Hit-Boy) - Ireland,0.6799999999999998
35256,Racks in the Middle (feat. Roddy Ricch and Hit-Boy) - United Kingdom,-1.3500000000000003
35257,Racks on Racks - Belgium,-1.8699999999999997
35258,Racks on Racks - Canada,-3.09
35259,Racks on Racks - Denmark,-2.11
35260,Racks on Racks - France,0.135
35261,Racks on Racks - Ireland,0.27499999999999997
35262,Racks on Racks - Italy,0.455
35263,Racks on Racks - Sweden,0.45000000000000007
35264,Racks on Racks - United Kingdom,0.27
35265,Radar - Italy,0.175
35266,Radical Chic - Italy,0.365
35267,Radici - Italy,0.1
35268,Radio Ga Ga - Live Aid - Ireland,0.08
35269,Radio Silence - Sweden,0.38
35270,Radio Varsavia - Remastered - Italy,0.175
35271,Radio sexe - Bonus Track - France,0.7150000000000001
35272,Radioactive - Belgium,9.77
35273,Radioactive - Canada,0.405
35274,Radioactive - Denmark,0.16499999999999998
35275,Radioactive - Ireland,17.51
35276,Radioactive - Italy,1.0
35277,Radioactive - Sweden,0.42000000000000004
35278,Radioactive - United Kingdom,19.355000000000004
35279,Radioactive Rain - Sweden,0.15999999999999998
35280,Raelsan - France,0.17
35281,Rafa & Carlos - Belgium,0.46
35282,Rafa & Carlos - France,-3.5300000000000002
35283,Rafaler - France,0.13
35284,Ragazza Magica - Italy,1.175
35285,Ragazzi Fuori - Italy,-3.1550000000000007
35286,Ragazzina - Italy,0.255
35287,Ragazzini Per Strada - Italy,0.42000000000000004
35288,Rager Ikke Dig - Denmark,0.1599999999999998
35289,Raggarbil - Sweden,20.66
35290,Raggare på Stureplan - Sweden,1.3499999999999999
35291,Raggarrock - Sweden,0.005
35292,Raging (feat. Kodaline) - Sweden,0.36
35293,Raglan Road - Ireland,3.045
35294,Ragnarok - France,0.09
35295,Rags2Riches (feat. ATR Son Son) - Belgium,0.16500000000000004
35296,Rags2Riches (feat. ATR Son Son) - Canada,7.735000000000001
35297,Rags2Riches (feat. ATR Son Son) - Denmark,0.08
35298,Rags2Riches (feat. ATR Son Son) - Ireland,1.834999999999999
35299,Rags2Riches (feat. ATR Son Son) - United Kingdom,1.4300000000000002
35300,Rags2Riches 2 (feat. Lil Baby) - Canada,1.524999999999999
35301,Rai - Italy,-0.25999999999999995
35302,Rain - Belgium,1.0300000000000007
35303,Rain - Denmark,0.7100000000000001
35304,Rain - Ireland,5.899999999999996
35305,Rain - Italy,0.245
35306,Rain - Sweden,-0.8750000000000002
35307,Rain - United Kingdom,6.950000000000001
35308,Rain Interlude - Canada,0.28
35309,Rain On Me (Intro) - Canada,0.43000000000000005
35310,Rain On Me (with Ariana Grande) - Belgium,-17.185000000000002
35311,Rain On Me (with Ariana Grande) - Canada,-3.635
35312,Rain On Me (with Ariana Grande) - Denmark,-10.410000000000009
35313,Rain On Me (with Ariana Grande) - France,-5.45
35314,Rain On Me (with Ariana Grande) - Ireland,-27.194999999999993
35315,Rain On Me (with Ariana Grande) - Italy,-1.0750000000000002
35316,Rain On Me (with Ariana Grande) - Sweden,-2.665000000000002
35317,Rain On Me (with Ariana Grande) - United Kingdom,-6.769999999999986
35318,Rain On Me feat. Mahan Moin - Belgium,2.37
35319,Rainberry - Sweden,0.03
35320,Rainbow (From The Original Motion Picture Soundtrack 'My Little Pony: The Movie') - Denmark,0.31
35321,Rainbow (From The Original Motion Picture Soundtrack 'My Little Pony: The Movie') - Italy,0.005
35322,Rainbow (From The Original Motion Picture Soundtrack 'My Little Pony: The Movie') - Sweden,0.44499999999999995
35323,Rainbow - Sweden,0.075
35324,Raincoat (feat. Shy Martin) - Belgium,0.025
35325,Raincoat (feat. Shy Martin) - Canada,0.7449999999999999
35326,Raincoat (feat. Shy Martin) - Sweden,0.7449999999999999
35327,Raindance - Sweden,-1.2899999999999998
35328,Raindrops (Skit) - Denmark,0.615
35329,Rainfall (feat. Tiana Major9) - Denmark,0.015
35330,Rainfall (feat. Tiana Major9) - Ireland,0.16499999999999987
35331,Rainfall (feat. Tiana Major9) - United Kingdom,-1.375
35332,Rainmaker - Sweden,0.7
35333,Raise 'em up - Team Lit Mix - Canada,0.045
35334,Raise 'em up - Team Lit Mix - Sweden,0.475
35335,Raise Em Up - Dance Remix - Canada,0.32
35336,Raise Em Up - Dance Remix - Sweden,0.55
35337,Raise Em Up - Dance Remix - United Kingdom,0.215
35338,Raise Your Glass - Ireland,2.5500000000000003
35339,Raise Your Glass - United Kingdom,1.8750000000000002
35340,Raisonner - France,1.0550000000000002
35341,Raisons - Belgium,-0.7600000000000001
35342,Raisons - France,-4.644999999999999
35343,Rake It Up (feat. Nicki Minaj) - Canada,3.9250000000000016
35344,Rake It Up - Canada,8.405000000000005
35345,Raketter - Denmark,-0.13000000000000006
35346,Rakt in i kaklet - Sweden,-2.140000000000001
35347,Rallenty - Italy,0.41
35348,Rally (feat. Gilli) - Denmark,-6.895000000000005
35349,Ralo - Canada,-0.825
35350,Ram Flus (feat. Beko) - Denmark,0.39
35351,Ram Pam Pam - Italy,6.43
35352,Ramallah - Sweden,0.8499999999999999
35353,Rambo (Last Blood) (feat. The Weeknd) - Canada,0.52
35354,Ramen & OJ - Canada,-4.239999999999999
35355,Ramen & OJ - Denmark,0.10500000000000001
35356,Ramen & OJ - Ireland,0.18
35357,Ramen girl - Italy,-0.36
35358,Ramenez la coupe à la maison - Belgium,3.4249999999999976
35359,Ramenez la coupe à la maison - Denmark,-8.310000000000006
35360,Ramenez la coupe à la maison - France,6.619999999999997
35361,Ramenez la coupe à la maison - Ireland,-0.8350000000000001
35362,Ramenez la coupe à la maison - Italy,-0.15499999999999994
35363,Ramenez la coupe à la maison - Sweden,-8.105
35364,Ramenez la coupe à la maison - United Kingdom,0.04500000000000026
35365,Ramlar - Sweden,0.8
35366,Ramt - Denmark,0.48500000000000004
35367,Random - France,0.6300000000000003
35368,Range Rover - Italy,0.51
35369,Range Sessie - Belgium,-3.715
35370,Ransom (with Juice WRLD) - Remix - Belgium,1.25
35371,Ransom (with Juice WRLD) - Remix - Canada,-2.334999999999999
35372,Ransom (with Juice WRLD) - Remix - Denmark,0.4949999999999999
35373,Ransom (with Juice WRLD) - Remix - Ireland,3.9150000000000005
35374,Ransom (with Juice WRLD) - Remix - Sweden,0.5900000000000001
35375,Ransom (with Juice WRLD) - Remix - United Kingdom,1.0599999999999998
35376,Ransom - Belgium,16.00499999999998
35377,Ransom - Canada,25.874999999999996
35378,Ransom - Denmark,5.370000000000003
35379,Ransom - France,10.999999999999998
35380,Ransom - Ireland,8.994999999999996
35381,Ransom - Italy,11.325000000000005
35382,Ransom - Sweden,3.3449999999999895
35383,Ransom - United Kingdom,19.429999999999993
35384,"Rap City - feat. Gemitaiz, MadMan - Italy",-3.194999999999999
35385,Rap Doom - Italy,0.345
35386,Rap God - Canada,-0.019999999999999934
35387,Rap God - Denmark,0.015
35388,Rap God - Ireland,0.09
35389,Rap God - Sweden,0.16999999999999998
35390,Rap God - United Kingdom,0.30500000000000005
35391,Rap Is Back - Italy,0.52
35392,Rap Jul - Denmark,0.48500000000000004
35393,Rap Nu - Denmark,3.465
35394,Rap Saved Me - Belgium,0.025
35395,Rap Saved Me - Canada,-7.679999999999999
35396,Rap Saved Me - Denmark,0.57
35397,Rap Saved Me - United Kingdom,0.08500000000000002
35398,Rap catéchisme - Belgium,-5.030000000000001
35399,Rap catéchisme - France,-12.129999999999999
35400,Rapide - Italy,-0.8000000000000027
35401,Rapide - Live - Italy,0.165
35402,Rapina (feat. Neima Ezza) - Italy,-2.900000000000001
35403,Rapp Snitch Knishes (feat. Mr. Fantastik) - Canada,0.035
35404,Rapp Snitch Knishes (feat. Mr. Fantastik) - Ireland,0.515
35405,Rapp Snitch Knishes (feat. Mr. Fantastik) - United Kingdom,0.605
35406,Rappel - Belgium,-0.39999999999999997
35407,Rappel - France,-5.87
35408,Rappelle-toi - France,3.56
35409,Rapper - Ireland,0.015
35410,Rapper - United Kingdom,0.5499999999999998
35411,Rappin' & Trappin' - United Kingdom,-0.46499999999999997
35412,Rapstar - Sweden,-2.85
35413,Rara Söta Anna - Sweden,0.675
35414,Rare - Belgium,-6.425000000000001
35415,Rare - Canada,-13.149999999999997
35416,Rare - Denmark,-1.7399999999999995
35417,Rare - France,-0.9200000000000004
35418,Rare - Ireland,-11.804999999999996
35419,Rare - Italy,0.26
35420,Rare - Sweden,-5.8999999999999995
35421,Rare - United Kingdom,-1.5899999999999999
35422,Rari (feat. Future) - United Kingdom,0.4599999999999999
35423,Rari - Belgium,-0.71
35424,Rari - France,-3.4050000000000042
35425,"Rari - feat. Paky, Shiva - Italy",-7.990000000000002
35426,Raspberry Beret - Ireland,0.125
35427,Raspberry Beret - United Kingdom,0.05
35428,Raspoutine - Belgium,0.39
35429,Raspoutine - France,6.205
35430,Rasputin - Belgium,6.039999999999982
35431,Rasputin - Canada,-0.47499999999999887
35432,Rasputin - Denmark,7.314999999999999
35433,Rasputin - France,0.39000000000000185
35434,Rasputin - Ireland,17.72499999999999
35435,Rasputin - Italy,4.119999999999998
35436,Rasputin - Single Version - Ireland,0.125
35437,Rasputin - Single Version - Sweden,0.12000000000000001
35438,Rasputin - Sweden,7.530000000000005
35439,Rasputin - United Kingdom,5.7049999999999965
35440,Rasta Rocket - France,0.14
35441,Rasta svinet - Sweden,0.335
35442,Rastløs - Denmark,0.045
35443,Ratata - Belgium,-0.049999999999999975
35444,Ratata - France,-0.9349999999999998
35445,Ratchet Happy Birthday - Belgium,-1.185
35446,Ratchet Happy Birthday - Canada,-8.629999999999997
35447,Ratchet Happy Birthday - Denmark,-0.605
35448,Ratchet Happy Birthday - France,0.004999999999999999
35449,Ratchet Happy Birthday - Ireland,-2.9050000000000002
35450,Ratchet Happy Birthday - Sweden,-0.44000000000000006
35451,Ratchet Happy Birthday - United Kingdom,-4.205000000000001
35452,Rather Be (feat. Jess Glynne) - Ireland,0.42000000000000004
35453,Rather Be (feat. Jess Glynne) - Italy,1.5999999999999996
35454,Rather Be (feat. Jess Glynne) - Sweden,0.135
35455,Rather Be (feat. Jess Glynne) - United Kingdom,1.155
35456,Rather Be - Denmark,-10.790000000000006
35457,Rather Be You - Belgium,2.9050000000000007
35458,Rather Be You - France,5.470000000000004
35459,Rather Than Talking - France,1.3
35460,Rats - Sweden,-0.3450000000000001
35461,Rave i mitt garage - Sweden,10.999999999999998
35462,Rave in the Grave - Sweden,2.6799999999999993
35463,Ravitaillé - France,0.375
35464,Raw - Ireland,0.41000000000000003
35465,Raw - Sweden,0.005
35466,Raw - United Kingdom,-0.495
35467,Rayon X - France,0.46
35468,Re Mida (Piano Solo) - Italy,0.07999999999999993
35469,Re Mida - Italy,-10.045000000000002
35470,Re-Rewind (feat. Craig David) - United Kingdom,0.45
35471,Re-Up - United Kingdom,0.315
35472,Re-arrange - Ireland,0.45
35473,Re-arrange - Italy,2.580000000000001
35474,Re-arrange - United Kingdom,1.085
35475,Re-sepp-ten - Denmark,-3.2449999999999983
35476,Re-sepp-ten - VM-sang 1986 - Denmark,1.155
35477,Reach - Radio Edit - Ireland,0.235
35478,Reach - Radio Edit - United Kingdom,0.325
35479,Reach - United Kingdom,0.135
35480,React - Ireland,1.5599999999999992
35481,React - United Kingdom,2.1149999999999993
35482,Read - Canada,0.04999999999999999
35483,Read - United Kingdom,-0.43500000000000005
35484,Ready (feat. Gunna) - Canada,0.40499999999999997
35485,Ready (feat. Gunna) - United Kingdom,0.125
35486,Ready (feat. Summer Walker) - Ireland,-1.145
35487,Ready (feat. Summer Walker) - United Kingdom,-8.16
35488,Ready - Canada,-0.19499999999999998
35489,Ready - France,0.26
35490,Ready For Action - Belgium,-10.139999999999997
35491,Ready For You - United Kingdom,0.07
35492,Ready For Your Love - Ireland,0.055
35493,Ready For Your Love - United Kingdom,0.13
35494,Ready To Die - Denmark,-0.03500000000000005
35495,Ready To Love You - Denmark,1.3849999999999993
35496,Ready To Love You - Sweden,0.665
35497,Ready or Not - Ireland,0.2
35498,Ready or Not - United Kingdom,0.275
35499,Ready to Change - Ireland,0.38
35500,Ready to Run - Ireland,0.29
35501,Real (feat. Unfoonk) - Canada,0.645
35502,Real As It Gets (feat. EST Gee) - Canada,-4.36
35503,Real Baby Pluto - Canada,0.14
35504,Real Feel - Canada,0.175
35505,Real Feel - Ireland,0.225
35506,Real Friends - Belgium,4.3199999999999985
35507,Real Friends - Canada,-4.619999999999998
35508,Real Friends - Denmark,1.055000000000001
35509,Real Friends - France,-0.22500000000000048
35510,Real Friends - Ireland,0.730000000000002
35511,Real Friends - Italy,0.225
35512,Real Friends - Sweden,0.5499999999999999
35513,Real Friends - United Kingdom,-2.77
35514,Real Life (feat. Stormzy) - Ireland,0.185
35515,Real Life (feat. Stormzy) - United Kingdom,0.43999999999999984
35516,Real Life - Denmark,-7.334999999999999
35517,Real Life - Ireland,8.719999999999995
35518,Real Life - United Kingdom,9.245000000000003
35519,Real Love - Canada,0.09
35520,Real Love - Ireland,0.44
35521,Real Love - United Kingdom,0.6499999999999999
35522,Real Name - United Kingdom,-0.475
35523,Real Rich (feat. Gucci Mane) - Canada,0.225
35524,Real Shit (with benny blanco) - Belgium,-0.3999999999999999
35525,Real Shit (with benny blanco) - Canada,-3.12
35526,Real Shit (with benny blanco) - Denmark,-0.10500000000000001
35527,Real Shit (with benny blanco) - Ireland,-1.4249999999999998
35528,Real Shit (with benny blanco) - Sweden,-0.67
35529,Real Shit (with benny blanco) - United Kingdom,-1.005
35530,Real Thing (feat. Future) - Canada,-1.0199999999999996
35531,Real Thing (feat. Future) - France,0.09
35532,Real Thing (feat. Future) - Sweden,0.18
35533,Real Ties - Canada,0.195
35534,Reale - Italy,0.33
35535,Realer N Realer - Canada,-0.06500000000000002
35536,Realest #HLM - France,0.765
35537,Realist (feat. Nafe Smallz and Fundz) - United Kingdom,-0.745
35538,Realist In It (feat. Gucci Mane & Offset) - Canada,0.38
35539,Reality (feat. Janieck Devy) - Radio Edit - Italy,-0.035
35540,Reality Check - Canada,0.365
35541,Realize - Belgium,0.39
35542,Realize - Canada,0.23
35543,Realize - France,0.24
35544,Realize - Sweden,-1.515
35545,Realize - United Kingdom,0.41
35546,"Really Be Slime (feat. YNW Melly, Bslime & FN DaDealer) - Canada",0.355
35547,Really Love (feat. Craig David & Digital Farm Animals) - Denmark,0.7399999999999998
35548,Really Love (feat. Craig David & Digital Farm Animals) - Ireland,-2.3400000000000003
35549,Really Love (feat. Craig David & Digital Farm Animals) - United Kingdom,-12.05499999999999
35550,Really Really - Canada,1.3000000000000003
35551,Rearrange - Sweden,0.98
35552,Reason (& Metro Boomin) - Canada,0.055
35553,Reason - United Kingdom,0.395
35554,Reasons - Canada,0.18999999999999997
35555,Reasons - United Kingdom,0.41999999999999993
35556,Rebel Heart - Sweden,-1.395
35557,Rebel Yell - Sweden,0.72
35558,Rebellion (Lies) - Ireland,0.305
35559,Rebellion - Sweden,0.355
35560,Rebeulotte - France,-1.16
35561,Reborn - Belgium,-2.0300000000000002
35562,Reborn - Canada,-6.839999999999998
35563,Reborn - Denmark,-1.055
35564,Reborn - France,0.15499999999999986
35565,Reborn - Ireland,-2.4799999999999995
35566,Reborn - Sweden,-1.535
35567,Reborn - United Kingdom,-1.6999999999999997
35568,Reborn To Rebel - Canada,0.05
35569,Recap (feat. Don Toliver) - Canada,-2.5349999999999997
35570,Recherché - France,-6.775000000000001
35571,Rechute - France,-0.605
35572,Reckless - Canada,0.9500000000000001
35573,Reckless - Ireland,0.68
35574,Reckless - United Kingdom,-3.255
35575,Reckless Intro - Canada,-0.895
35576,Recognise (feat. Flynn) - Belgium,16.229999999999997
35577,Recognise (feat. Flynn) - Sweden,0.295
35578,Recognize (feat. Majid Jordan) - France,0.49500000000000005
35579,Recognize Real (with Gunna) - Canada,0.4099999999999999
35580,Reconsider Me - Sweden,0.585
35581,Record - Italy,-1.4200000000000002
35582,Recovery - Italy,0.22000000000000017
35583,Recul - Belgium,0.27
35584,Recul - France,-7.3950000000000005
35585,Red & Green - United Kingdom,0.21
35586,Red Alert - Ireland,0.245
35587,Red Alert - United Kingdom,0.765
35588,Red Bentley (feat. Young Thug) - Canada,0.33499999999999996
35589,Red Bentley (feat. Young Thug) - United Kingdom,0.035
35590,Red Bottom Sky - Sweden,0.005
35591,"Red Card (feat. Skepta, Jammer, JME & Shorty) - United Kingdom",-1.8650000000000002
35592,Red Carpet - Italy,-3.18
35593,Red Desert - Ireland,0.06
35594,Red Desert - United Kingdom,0.15
35595,Red Eye (feat. TroyBoi) - Belgium,0.355
35596,Red Eye (feat. TroyBoi) - Canada,-10.305000000000001
35597,Red Eye (feat. TroyBoi) - Denmark,-2.6550000000000002
35598,Red Eye (feat. TroyBoi) - Ireland,0.485
35599,Red Eye (feat. TroyBoi) - Sweden,0.69
35600,Red Eye (feat. TroyBoi) - United Kingdom,0.46
35601,Red Eye - Canada,0.035000000000000024
35602,Red Flag - United Kingdom,0.32
35603,Red Flag Day - Ireland,0.28500000000000003
35604,Red Handed - Canada,1.4049999999999998
35605,Red Hill Mining Town - Ireland,0.325
35606,Red Light Green Light - Canada,3.474999999999999
35607,Red Light Green Light - Ireland,-0.16500000000000006
35608,Red Light Green Light - United Kingdom,-4.08
35609,Red Red Wine - Belgium,0.11499999999999999
35610,Red Red Wine - Ireland,1.8
35611,Red Red Wine - United Kingdom,5.705
35612,Red Room - Belgium,0.10500000000000001
35613,Red Room - Canada,-8.05
35614,Red Room - Denmark,0.2599999999999999
35615,Red Room - Ireland,0.295
35616,Red Room - United Kingdom,0.16999999999999998
35617,Red Roses (feat. Landon Cube) - Canada,12.054999999999993
35618,RedNeck (feat. Jake La Furia) - Italy,0.135
35619,Redbone - Belgium,6.335000000000004
35620,Redbone - Canada,-1.7500000000000038
35621,Redbone - Denmark,2.6899999999999995
35622,Redbone - France,5.065
35623,Redbone - Ireland,1.610000000000007
35624,Redbone - Italy,1.1450000000000002
35625,Redbone - Sweden,2.2499999999999987
35626,Redbone - United Kingdom,11.069999999999979
35627,Redemption (with Babes Wodumo) - Belgium,0.01
35628,Redemption (with Babes Wodumo) - Canada,0.05500000000000008
35629,Redemption (with Babes Wodumo) - Denmark,0.325
35630,Redemption (with Babes Wodumo) - Ireland,0.5049999999999999
35631,Redemption (with Babes Wodumo) - Sweden,0.125
35632,Redemption (with Babes Wodumo) - United Kingdom,0.52
35633,Redemption - Ireland,-7.054999999999999
35634,Redemption Interlude - Canada,-1.2649999999999997
35635,Redemption Interlude - Denmark,0.185
35636,Redemption Interlude - Ireland,0.51
35637,Redemption Interlude - United Kingdom,0.51
35638,Redenzione - Italy,-0.82
35639,"Rednecks, Red Letters, Red Dirt - Canada",0.019999999999999997
35640,Redo - Sweden,-8.549999999999997
35641,Redrum (feat. Felix Snow) - Denmark,0.665
35642,Redrum (feat. Felix Snow) - Sweden,0.505
35643,Redrum - Ireland,0.64
35644,Redrum - United Kingdom,-1.7349999999999997
35645,Refait - France,0.175
35646,Reflection - Denmark,0.735
35647,Reflektor - Ireland,0.215
35648,Reformed Baptist Blues - Canada,0.145
35649,Refrigerator Door - Canada,0.17500000000000002
35650,Refugee - Canada,0.145
35651,Refugee - Sweden,0.27
35652,Regali fatti a mano - Italy,0.215
35653,Regarde moi - France,-0.9849999999999998
35654,Regarde-moi - Belgium,-1.0250000000000001
35655,Regarde-moi - France,-1.9700000000000004
